date,time,pid,tid,Phase,Target,Vel,V,A,,
9/26/2025,10:56.6,5399,9060,RampUp,910.3823756,900,12.751,273,,-1.1%
9/26/2025,10:56.6,5399,9060,RampUp,912.2576059,900,12.751,277,,-1.3%
9/26/2025,10:56.7,5399,9060,RampUp,914.1037219000001,900,12.751,277,,-1.5%
9/26/2025,10:56.7,5399,9060,RampUp,916.2697670399999,900,12.751,269,,-1.8%
9/26/2025,10:56.7,5399,9060,RampUp,918.5110681,900,12.747,298,,-2.0%
9/26/2025,10:56.7,5399,9060,RampUp,920.4957724599999,900,12.747,320,,-2.2%
9/26/2025,10:56.7,5399,9060,RampUp,922.7674127399999,920,12.751,313,,-0.3%
9/26/2025,10:56.7,5399,9060,RampUp,924.8099779,920,12.747,298,,-0.5%
9/26/2025,10:56.7,5399,9060,RampUp,926.8447438999999,940,12.751,291,,1.4%
9/26/2025,10:56.8,5399,9060,RampUp,928.8405141800001,940,12.751,291,,1.2%
9/26/2025,10:56.8,5399,9060,RampUp,930.7232984,940,12.751,284,,1.0%
9/26/2025,10:56.8,5399,9060,RampUp,933.0004103,940,12.756,273,,0.8%
9/26/2025,10:56.8,5399,9060,RampUp,934.8722922400002,960,12.751,240,,2.7%
9/26/2025,10:56.8,5399,9060,RampUp,936.7381716399999,940,12.756,236,,0.3%
9/26/2025,10:56.8,5399,9060,RampUp,938.6881267800001,940,12.756,244,,0.1%
9/26/2025,10:56.8,5399,9060,RampUp,940.6242803000001,940,12.751,284,,-0.1%
9/26/2025,10:56.9,5399,9060,RampUp,942.8824864600001,920,12.751,306,,-2.4%
9/26/2025,10:56.9,5399,9060,RampUp,945.0867925,920,12.751,302,,-2.7%
9/26/2025,10:56.9,5399,9060,RampUp,947.1272751200001,940,12.751,298,,-0.8%
9/26/2025,10:56.9,5399,9060,RampUp,948.9835995199999,940,12.751,335,,-0.9%
9/26/2025,10:56.9,5399,9060,RampUp,950.6344505,960,12.747,338,,1.0%
9/26/2025,10:56.9,5399,9060,RampUp,952.5515348000001,980,12.751,320,,2.9%
9/26/2025,10:56.9,5399,9060,RampUp,954.4287250799998,960,12.751,284,,0.6%
9/26/2025,10:57.0,5399,9060,RampUp,956.3529961,980,12.751,266,,2.5%
9/26/2025,10:57.0,5399,9060,RampUp,958.2537471200002,980,12.751,255,,2.3%
9/26/2025,10:57.0,5399,9060,RampUp,959.7585372600001,980,12.751,255,,2.1%
9/26/2025,10:57.0,5399,9060,RampUp,961.5182092,980,12.747,262,,1.9%
9/26/2025,10:57.0,5399,9060,RampUp,963.8629001800001,980,12.751,258,,1.7%
9/26/2025,10:57.0,5399,9060,RampUp,965.6923562,980,12.751,266,,1.5%
9/26/2025,10:57.0,5399,9060,RampUp,967.5228738400001,960,12.751,266,,-0.8%
9/26/2025,10:57.1,5399,9060,RampUp,969.3540857,960,12.751,273,,-1.0%
9/26/2025,10:57.1,5399,9060,RampUp,971.2652493,960,12.747,302,,-1.2%
9/26/2025,10:57.1,5399,9060,RampUp,972.7966219000001,960,12.747,313,,-1.3%
9/26/2025,10:57.1,5399,9060,RampUp,974.3190520400001,960,12.747,317,,-1.5%
9/26/2025,10:57.1,5399,9060,RampUp,975.8444630600001,960,12.751,302,,-1.6%
9/26/2025,10:57.1,5399,9060,RampUp,977.4045823,980,12.747,298,,0.3%
9/26/2025,10:57.1,5399,9060,RampUp,978.9731133400002,980,12.751,295,,0.1%
9/26/2025,10:57.1,5399,9060,RampUp,980.9120435,1000,12.747,291,,1.9%
9/26/2025,10:57.1,5399,9060,RampUp,982.6385587599999,1000,12.756,287,,1.8%
9/26/2025,10:57.2,5399,9060,RampUp,984.2426555,1000,12.751,287,,1.6%
9/26/2025,10:57.2,5399,9060,RampUp,985.9099624199999,1000,12.751,284,,1.4%
9/26/2025,10:57.2,5399,9060,RampUp,987.5779225599999,1020,12.747,280,,3.3%
9/26/2025,10:57.2,5399,9060,RampUp,989.2612768,1020,12.751,280,,3.1%
9/26/2025,10:57.2,5399,9060,RampUp,991.0233171,1020,12.747,280,,2.9%
9/26/2025,10:57.2,5399,9060,RampUp,992.7549772,1020,12.751,266,,2.7%
9/26/2025,10:57.2,5399,9060,RampUp,994.4445382600001,1000,12.756,251,,0.6%
9/26/2025,10:57.2,5399,9060,RampUp,996.4835917799999,1000,12.751,244,,0.4%
9/26/2025,10:57.3,5399,9060,RampUp,998.1061453,1000,12.756,247,,0.2%
9/26/2025,10:57.3,5399,9060,RampUp,999.7681438,980,12.747,269,,-2.0%
9/26/2025,10:57.3,5399,9060,RampUp,1001.446149,980,12.747,298,,-2.1%
9/26/2025,10:57.3,5399,9060,RampUp,1003.1138640999999,980,12.747,306,,-2.3%
9/26/2025,10:57.3,5399,9060,RampUp,1005.084563,960,12.751,295,,-4.5%
9/26/2025,10:57.3,5399,9060,RampUp,1006.746847,1000,12.747,291,,-0.7%
9/26/2025,10:57.3,5399,9060,RampUp,1008.446086,1000,12.751,287,,-0.8%
9/26/2025,10:57.3,5399,9060,RampUp,1010.426257,1000,12.751,287,,-1.0%
9/26/2025,10:57.4,5399,9060,RampUp,1012.0451358200002,1020,12.751,284,,0.8%
9/26/2025,10:57.4,5399,9060,RampUp,1013.9104027200001,1000,12.738,309,,-1.4%
9/26/2025,10:57.4,5399,9060,RampUp,1015.8276912400001,1000,12.751,320,,-1.6%
9/26/2025,10:57.4,5399,9060,RampUp,1017.5985922599999,1020,12.747,324,,0.2%
9/26/2025,10:57.4,5399,9060,RampUp,1019.2456865200002,1020,12.751,313,,0.1%
9/26/2025,10:57.4,5399,9060,RampUp,1020.9510093000001,1040,12.751,291,,1.9%
9/26/2025,10:57.4,5399,9060,RampUp,1022.6018194400001,1040,12.751,269,,1.7%
9/26/2025,10:57.4,5399,9060,RampUp,1024.3434837000002,1040,12.747,258,,1.5%
9/26/2025,10:57.5,5399,9060,RampUp,1025.8039697200002,1040,12.751,258,,1.4%
9/26/2025,10:57.5,5399,9060,RampUp,1027.7032507400002,1020,12.751,258,,-0.7%
9/26/2025,10:57.5,5399,9060,RampUp,1029.3109,1020,12.747,284,,-0.9%
9/26/2025,10:57.5,5399,9060,RampUp,1030.915405,1040,12.747,306,,0.9%
9/26/2025,10:57.5,5399,9060,RampUp,1032.4885912999998,1020,12.747,309,,-1.2%
9/26/2025,10:57.5,5399,9060,RampUp,1034.067494,1040,12.747,309,,0.6%
9/26/2025,10:57.5,5399,9060,RampUp,1035.6590548200002,1040,12.751,298,,0.4%
9/26/2025,10:57.5,5399,9060,RampUp,1037.2281983400003,1040,12.747,298,,0.3%
9/26/2025,10:57.5,5399,9060,RampUp,1039.222294,1060,12.751,287,,2.0%
9/26/2025,10:57.6,5399,9060,RampUp,1041.066532,1060,12.747,291,,1.8%
9/26/2025,10:57.6,5399,9060,RampUp,1042.829471,1060,12.747,280,,1.6%
9/26/2025,10:57.6,5399,9060,RampUp,1044.570931,1040,12.751,284,,-0.4%
9/26/2025,10:57.6,5399,9060,RampUp,1046.0917684400001,1060,12.751,280,,1.3%
9/26/2025,10:57.6,5399,9060,RampUp,1047.6592377000002,1060,12.747,284,,1.2%
9/26/2025,10:57.6,5399,9060,RampUp,1049.2750129800002,1060,12.747,284,,1.0%
9/26/2025,10:57.6,5399,9060,RampUp,1050.868738,1080,12.747,266,,2.8%
9/26/2025,10:57.6,5399,9060,RampUp,1052.924778,1060,12.756,251,,0.7%
9/26/2025,10:57.7,5399,9060,RampUp,1054.595597,1060,12.751,247,,0.5%
9/26/2025,10:57.7,5399,9060,RampUp,1056.318314,1040,12.751,247,,-1.5%
9/26/2025,10:57.7,5399,9060,RampUp,1057.946013,1040,12.751,317,,-1.7%
9/26/2025,10:57.7,5399,9060,RampUp,1059.664566,1040,12.747,349,,-1.9%
9/26/2025,10:57.7,5399,9060,RampUp,1061.2766249800002,1040,12.747,349,,-2.0%
9/26/2025,10:57.7,5399,9060,RampUp,1062.884356,1060,12.747,335,,-0.3%
9/26/2025,10:57.7,5399,9060,RampUp,1064.4728543800002,1060,12.747,324,,-0.4%
9/26/2025,10:57.7,5399,9060,RampUp,1066.1485321600003,1080,12.751,269,,1.3%
9/26/2025,10:57.8,5399,9060,RampUp,1068.1497739200001,1080,12.751,266,,1.1%
9/26/2025,10:57.8,5399,9060,RampUp,1069.840682,1080,12.751,262,,0.9%
9/26/2025,10:57.8,5399,9060,RampUp,1071.4786300800001,1100,12.751,266,,2.7%
9/26/2025,10:57.8,5399,9060,RampUp,1073.1349119800002,1080,12.747,269,,0.6%
9/26/2025,10:57.8,5399,9060,RampUp,1074.8602838800002,1080,12.756,269,,0.5%
9/26/2025,10:57.8,5399,9060,RampUp,1076.830819,1080,12.747,273,,0.3%
9/26/2025,10:57.8,5399,9060,RampUp,1078.446308,1060,12.751,273,,-1.7%
9/26/2025,10:57.8,5399,9060,RampUp,1080.11484,1060,12.751,306,,-1.9%
9/26/2025,10:57.9,5399,9060,RampUp,1082.081292,1060,12.747,317,,-2.0%
9/26/2025,10:57.9,5399,9060,RampUp,1084.4711447199998,1080,12.742,317,,-0.4%
9/26/2025,10:57.9,5399,9060,RampUp,1086.210196,1080,12.747,306,,-0.6%
9/26/2025,10:57.9,5399,9060,RampUp,1087.8739910200002,1100,12.751,302,,1.1%
9/26/2025,10:57.9,5399,9060,RampUp,1089.507855,1100,12.747,302,,1.0%
9/26/2025,10:57.9,5399,9060,RampUp,1091.1207721800001,1100,12.747,298,,0.8%
9/26/2025,10:57.9,5399,9060,RampUp,1092.732505,1100,12.747,291,,0.7%
9/26/2025,10:57.9,5399,9060,RampUp,1094.2573849599999,1100,12.747,295,,0.5%
9/26/2025,10:58.0,5399,9060,RampUp,1096.0407809800004,1100,12.747,291,,0.4%
9/26/2025,10:58.0,5399,9060,RampUp,1097.875709,1100,12.747,284,,0.2%
9/26/2025,10:58.0,5399,9060,RampUp,1099.403815,1100,12.747,287,,0.1%
9/26/2025,10:58.0,5399,9060,RampUp,1100.9596056599999,1120,12.747,291,,1.7%
9/26/2025,10:58.0,5399,9060,RampUp,1102.4039624200002,1120,12.747,291,,1.6%
9/26/2025,10:58.0,5399,9060,RampUp,1103.950117,1120,12.747,280,,1.5%
9/26/2025,10:58.0,5399,9060,RampUp,1105.368504,1120,12.747,284,,1.3%
9/26/2025,10:58.0,5399,9060,RampUp,1106.886483,1100,12.747,284,,-0.6%
9/26/2025,10:58.0,5399,9060,RampUp,1108.3426,1100,12.747,287,,-0.8%
9/26/2025,10:58.1,5399,9060,RampUp,1109.855965,1100,12.747,277,,-0.9%
9/26/2025,10:58.1,5399,9060,RampUp,1111.541728,1100,12.747,280,,-1.0%
9/26/2025,10:58.1,5399,9060,RampUp,1113.337701,1100,12.747,284,,-1.2%
9/26/2025,10:58.1,5399,9060,RampUp,1114.854333,1120,12.747,280,,0.5%
9/26/2025,10:58.1,5399,9060,RampUp,1116.3601438200003,1120,12.747,280,,0.3%
9/26/2025,10:58.1,5399,9060,RampUp,1118.018181,1120,12.751,284,,0.2%
9/26/2025,10:58.1,5399,9060,RampUp,1119.8066,1120,12.751,284,,0.0%
9/26/2025,10:58.1,5399,9060,RampUp,1121.5052668800001,1100,12.747,287,,-1.9%
9/26/2025,10:58.2,5399,9060,RampUp,1123.131291,1100,12.751,287,,-2.1%
9/26/2025,10:58.2,5399,9060,RampUp,1125.174836,1120,12.747,280,,-0.5%
9/26/2025,10:58.2,5399,9060,RampUp,1126.863132,1120,12.742,335,,-0.6%
9/26/2025,10:58.2,5399,9060,RampUp,1128.507735,1120,12.747,328,,-0.8%
9/26/2025,10:58.2,5399,9060,RampUp,1130.105584,1120,12.747,317,,-0.9%
9/26/2025,10:58.2,5399,9060,RampUp,1131.752393,1120,12.747,309,,-1.0%
9/26/2025,10:58.2,5399,9060,RampUp,1133.339503,1140,12.747,306,,0.6%
9/26/2025,10:58.2,5399,9060,RampUp,1135.0167324000001,1140,12.747,306,,0.4%
9/26/2025,10:58.2,5399,9060,RampUp,1136.6841209200002,1160,12.747,298,,2.1%
9/26/2025,10:58.3,5399,9060,RampUp,1138.342322,1160,12.747,298,,1.9%
9/26/2025,10:58.3,5399,9060,RampUp,1140.39628,1140,12.747,291,,0.0%
9/26/2025,10:58.3,5399,9060,RampUp,1142.0489681000001,1160,12.751,262,,1.6%
9/26/2025,10:58.3,5399,9060,RampUp,1143.7371407399999,1140,12.751,258,,-0.3%
9/26/2025,10:58.3,5399,9060,RampUp,1145.383255,1160,12.747,258,,1.3%
9/26/2025,10:58.3,5399,9060,RampUp,1147.193315,1140,12.751,258,,-0.6%
9/26/2025,10:58.3,5399,9060,RampUp,1149.196762,1140,12.747,302,,-0.8%
9/26/2025,10:58.3,5399,9060,RampUp,1150.816253,1140,12.747,309,,-0.9%
9/26/2025,10:58.4,5399,9060,RampUp,1152.3263515800002,1120,12.747,309,,-2.8%
9/26/2025,10:58.4,5399,9060,RampUp,1154.316895,1140,12.738,309,,-1.2%
9/26/2025,10:58.4,5399,9060,RampUp,1155.92238,1140,12.747,306,,-1.4%
9/26/2025,10:58.4,5399,9060,RampUp,1157.553346,1160,12.742,298,,0.2%
9/26/2025,10:58.4,5399,9060,RampUp,1159.0896589000001,1140,12.747,295,,-1.6%
9/26/2025,10:58.4,5399,9060,RampUp,1160.592285,1160,12.751,291,,-0.1%
9/26/2025,10:58.4,5399,9060,RampUp,1162.110673,1160,12.747,287,,-0.2%
9/26/2025,10:58.4,5399,9060,RampUp,1163.6884319600001,1160,12.747,295,,-0.3%
9/26/2025,10:58.4,5399,9060,RampUp,1165.24455,1140,12.747,287,,-2.2%
9/26/2025,10:58.5,5399,9060,RampUp,1166.808834,1160,12.747,287,,-0.6%
9/26/2025,10:58.5,5399,9060,RampUp,1168.8452332600002,1160,12.751,284,,-0.8%
9/26/2025,10:58.5,5399,9060,RampUp,1170.460233,1160,12.747,284,,-0.9%
9/26/2025,10:58.5,5399,9060,RampUp,1172.0936069200002,1180,12.747,287,,0.7%
9/26/2025,10:58.5,5399,9060,RampUp,1173.785046,1160,12.751,287,,-1.2%
9/26/2025,10:58.5,5399,9060,RampUp,1175.4568039600001,1160,12.747,287,,-1.3%
9/26/2025,10:58.5,5399,9060,RampUp,1177.2008774800001,1160,12.747,284,,-1.5%
9/26/2025,10:58.5,5399,9060,RampUp,1178.8273510000001,1160,12.747,313,,-1.6%
9/26/2025,10:58.6,5399,9060,RampUp,1180.5378593799999,1160,12.747,324,,-1.7%
9/26/2025,10:58.6,5399,9060,RampUp,1182.163312,1180,12.742,331,,-0.2%
9/26/2025,10:58.6,5399,9060,RampUp,1184.032091,1180,12.747,317,,-0.3%
9/26/2025,10:58.6,5399,9060,RampUp,1185.917162,1180,12.747,313,,-0.5%
9/26/2025,10:58.6,5399,9060,RampUp,1187.552088,1200,12.747,309,,1.0%
9/26/2025,10:58.6,5399,9060,RampUp,1189.118944,1200,12.742,306,,0.9%
9/26/2025,10:58.6,5399,9060,RampUp,1190.73423,1200,12.747,298,,0.8%
9/26/2025,10:58.6,5399,9060,RampUp,1192.379323,1200,12.747,302,,0.6%
9/26/2025,10:58.7,5399,9060,RampUp,1194.0502232800002,1200,12.747,291,,0.5%
9/26/2025,10:58.7,5399,9060,RampUp,1195.646684,1220,12.747,295,,2.0%
9/26/2025,10:58.7,5399,9060,RampUp,1197.3509860600002,1220,12.742,295,,1.9%
9/26/2025,10:58.7,5399,9060,RampUp,1199.1401395799999,1220,12.742,291,,1.7%
9/26/2025,10:58.7,5399,9060,RampUp,1200.910346,1220,12.747,258,,1.6%
9/26/2025,10:58.7,5399,9060,RampUp,1202.6898633800001,1200,12.747,258,,-0.2%
9/26/2025,10:58.7,5399,9060,RampUp,1204.483917,1200,12.751,258,,-0.4%
9/26/2025,10:58.7,5399,9060,RampUp,1206.346244,1200,12.747,328,,-0.5%
9/26/2025,10:58.8,5399,9060,RampUp,1208.0817830600001,1200,12.747,353,,-0.7%
9/26/2025,10:58.8,5399,9060,RampUp,1209.827857,1200,12.742,353,,-0.8%
9/26/2025,10:58.8,5399,9060,RampUp,1211.571318,1220,12.747,346,,0.7%
9/26/2025,10:58.8,5399,9060,RampUp,1213.229887,1220,12.742,335,,0.6%
9/26/2025,10:58.8,5399,9060,RampUp,1214.9120978800001,1240,12.747,284,,2.1%
9/26/2025,10:58.8,5399,9060,RampUp,1216.621831,1240,12.747,277,,1.9%
9/26/2025,10:58.8,5399,9060,RampUp,1218.330787,1240,12.751,273,,1.8%
9/26/2025,10:58.8,5399,9060,RampUp,1220.066449,1240,12.747,277,,1.6%
9/26/2025,10:58.9,5399,9060,RampUp,1222.1607910799999,1220,12.747,280,,-0.2%
9/26/2025,10:58.9,5399,9060,RampUp,1224.1963329800003,1240,12.742,280,,1.3%
9/26/2025,10:58.9,5399,9060,RampUp,1226.1130498800003,1220,12.747,280,,-0.5%
9/26/2025,10:58.9,5399,9060,RampUp,1228.0717434000003,1220,12.742,309,,-0.7%
9/26/2025,10:58.9,5399,9060,RampUp,1229.8165926600002,1240,12.742,324,,0.8%
9/26/2025,10:58.9,5399,9060,RampUp,1231.5447820600002,1220,12.742,320,,-0.9%
9/26/2025,10:58.9,5399,9060,RampUp,1233.2708480800002,1220,12.742,320,,-1.1%
9/26/2025,10:58.9,5399,9060,RampUp,1235.0679641000002,1240,12.742,317,,0.4%
9/26/2025,10:59.0,5399,9060,RampUp,1236.796643,1240,12.742,306,,0.3%
9/26/2025,10:59.0,5399,9060,RampUp,1238.4793443800002,1260,12.742,309,,1.7%
9/26/2025,10:59.0,5399,9060,RampUp,1240.488426,1260,12.747,298,,1.6%
9/26/2025,10:59.0,5399,9060,RampUp,1242.0740664200002,1260,12.742,302,,1.4%
9/26/2025,10:59.0,5399,9060,RampUp,1243.796621,1260,12.747,295,,1.3%
9/26/2025,10:59.0,5399,9060,RampUp,1245.5538834600002,1260,12.742,302,,1.2%
9/26/2025,10:59.0,5399,9060,RampUp,1247.2762744800002,1260,12.747,298,,1.0%
9/26/2025,10:59.0,5399,9060,RampUp,1249.034966,1260,12.747,295,,0.9%
9/26/2025,10:59.1,5399,9060,RampUp,1250.784757,1280,12.747,298,,2.3%
9/26/2025,10:59.1,5399,9060,RampUp,1252.450757,1260,12.747,295,,0.6%
9/26/2025,10:59.1,5399,9060,RampUp,1254.238236,1280,12.747,295,,2.1%
9/26/2025,10:59.1,5399,9060,RampUp,1255.8773678200002,1280,12.747,295,,1.9%
9/26/2025,10:59.1,5399,9060,RampUp,1257.927242,1260,12.747,295,,0.2%
9/26/2025,10:59.1,5399,9060,RampUp,1259.577848,1280,12.747,295,,1.6%
9/26/2025,10:59.1,5399,9060,RampUp,1261.232701,1260,12.747,287,,-0.1%
9/26/2025,10:59.1,5399,9060,RampUp,1262.882327,1260,12.742,298,,-0.2%
9/26/2025,10:59.2,5399,9060,RampUp,1264.5229695400003,1260,12.747,291,,-0.4%
9/26/2025,10:59.2,5399,9060,RampUp,1266.180436,1260,12.742,298,,-0.5%
9/26/2025,10:59.2,5399,9060,RampUp,1267.832593,1280,12.747,295,,1.0%
9/26/2025,10:59.2,5399,9060,RampUp,1269.57438,1280,12.747,295,,0.8%
9/26/2025,10:59.2,5399,9060,RampUp,1271.314697,1280,12.742,298,,0.7%
9/26/2025,10:59.2,5399,9060,RampUp,1272.995397,1280,12.747,291,,0.6%
9/26/2025,10:59.2,5399,9060,RampUp,1274.7831214000003,1260,12.742,295,,-1.2%
9/26/2025,10:59.2,5399,9060,RampUp,1276.681953,1260,12.747,291,,-1.3%
9/26/2025,10:59.3,5399,9060,RampUp,1278.650324,1260,12.747,295,,-1.5%
9/26/2025,10:59.3,5399,9060,RampUp,1280.554873,1260,12.747,295,,-1.6%
9/26/2025,10:59.3,5399,9060,RampUp,1282.5072779800003,1280,12.747,295,,-0.2%
9/26/2025,10:59.3,5399,9060,RampUp,1284.570872,1260,12.742,317,,-1.9%
9/26/2025,10:59.3,5399,9060,RampUp,1286.9020067800002,1280,12.747,331,,-0.5%
9/26/2025,10:59.3,5399,9060,RampUp,1288.8433052999999,1280,12.747,324,,-0.7%
9/26/2025,10:59.4,5399,9060,RampUp,1291.0770113199999,1300,12.742,295,,0.7%
9/26/2025,10:59.4,5399,9060,RampUp,1295.073411,1300,12.747,273,,0.4%
9/26/2025,10:59.4,5399,9060,RampUp,1297.1256127600002,1300,12.747,273,,0.2%
9/26/2025,10:59.4,5399,9060,RampUp,1298.8711562800002,1280,12.738,335,,-1.5%
9/26/2025,10:59.4,5399,9060,RampUp,1300.9031048000002,1280,12.738,371,,-1.6%
9/26/2025,10:59.4,5399,9060,RampUp,1302.531783,1300,12.738,371,,-0.2%
9/26/2025,10:59.4,5399,9060,RampUp,1304.234534,1300,12.742,349,,-0.3%
9/26/2025,10:59.5,5399,9060,RampUp,1306.420587,1340,12.747,298,,2.6%
9/26/2025,10:59.5,5399,9060,RampUp,1308.131545,1340,12.747,273,,2.4%
9/26/2025,10:59.5,5399,9060,RampUp,1309.739357,1340,12.747,255,,2.3%
9/26/2025,10:59.5,5399,9060,RampUp,1312.214307,1320,12.751,255,,0.6%
9/26/2025,10:59.5,5399,9060,RampUp,1313.9330636999998,1320,12.742,280,,0.5%
9/26/2025,10:59.5,5399,9060,RampUp,1315.601677,1300,12.742,298,,-1.2%
9/26/2025,10:59.5,5399,9060,RampUp,1317.6386073600002,1320,12.742,306,,0.2%
9/26/2025,10:59.5,5399,9060,RampUp,1319.3166533800002,1320,12.747,306,,0.1%
9/26/2025,10:59.6,5399,9060,RampUp,1320.981184,1320,12.747,302,,-0.1%
9/26/2025,10:59.6,5399,9060,RampUp,1323.0789963000002,1320,12.747,306,,-0.2%
9/26/2025,10:59.6,5399,9060,RampUp,1325.2838332000001,1320,12.742,295,,-0.4%
9/26/2025,10:59.6,5399,9060,RampUp,1326.91243,1320,12.747,298,,-0.5%
9/26/2025,10:59.6,5399,9060,RampUp,1328.926738,1320,12.742,324,,-0.7%
9/26/2025,10:59.6,5399,9060,RampUp,1330.705275,1320,12.742,338,,-0.8%
9/26/2025,10:59.6,5399,9060,RampUp,1332.655598,1320,12.742,331,,-0.9%
9/26/2025,10:59.7,5399,9060,RampUp,1334.314412,1340,12.742,328,,0.4%
9/26/2025,10:59.7,5399,9060,RampUp,1335.996745,1360,12.742,320,,1.8%
9/26/2025,10:59.7,5399,9060,RampUp,1337.7396752000002,1340,12.742,313,,0.2%
9/26/2025,10:59.7,5399,9060,RampUp,1339.480523,1360,12.747,302,,1.5%
9/26/2025,10:59.7,5399,9060,RampUp,1341.323331,1360,12.747,306,,1.4%
9/26/2025,10:59.7,5399,9060,RampUp,1342.9464566400002,1360,12.751,291,,1.3%
9/26/2025,10:59.7,5399,9060,RampUp,1344.6801992800001,1380,12.747,277,,2.6%
9/26/2025,10:59.7,5399,9060,RampUp,1346.369556,1360,12.747,266,,1.0%
9/26/2025,10:59.8,5399,9060,RampUp,1348.110608,1360,12.747,269,,0.9%
9/26/2025,10:59.8,5399,9060,RampUp,1349.791431,1360,12.747,295,,0.8%
9/26/2025,10:59.8,5399,9060,RampUp,1351.52648,1340,12.742,313,,-0.9%
9/26/2025,10:59.8,5399,9060,RampUp,1353.1824351200003,1360,12.742,320,,0.5%
9/26/2025,10:59.8,5399,9060,RampUp,1354.835001,1340,12.742,317,,-1.1%
9/26/2025,10:59.8,5399,9060,RampUp,1356.7480837800001,1360,12.742,313,,0.2%
9/26/2025,10:59.8,5399,9060,RampUp,1358.413839,1360,12.742,309,,0.1%
9/26/2025,10:59.8,5399,9060,RampUp,1360.100419,1360,12.747,306,,0.0%
9/26/2025,10:59.9,5399,9060,RampUp,1361.791205,1380,12.742,306,,1.3%
9/26/2025,10:59.9,5399,9060,RampUp,1363.4601860999999,1360,12.742,306,,-0.3%
9/26/2025,10:59.9,5399,9060,RampUp,1365.8101447600002,1380,12.742,302,,1.0%
9/26/2025,10:59.9,5399,9060,RampUp,1367.4701832800001,1360,12.742,298,,-0.5%
9/26/2025,10:59.9,5399,9060,RampUp,1369.155293,1360,12.742,302,,-0.7%
9/26/2025,10:59.9,5399,9060,RampUp,1370.894263,1380,12.747,298,,0.7%
9/26/2025,10:59.9,5399,9060,RampUp,1372.599422,1360,12.742,295,,-0.9%
9/26/2025,10:59.9,5399,9060,RampUp,1374.255377,1380,12.742,298,,0.4%
9/26/2025,11:00.0,5399,9060,RampUp,1376.002472,1380,12.742,298,,0.3%
9/26/2025,11:00.0,5399,9060,RampUp,1377.730988,1360,12.747,302,,-1.3%
9/26/2025,11:00.0,5399,9060,RampUp,1379.4605252800002,1380,12.742,302,,0.0%
9/26/2025,11:00.0,5399,9060,RampUp,1381.128485,1360,12.742,298,,-1.5%
9/26/2025,11:00.0,5399,9060,RampUp,1383.045692,1360,12.738,295,,-1.7%
9/26/2025,11:00.0,5399,9060,RampUp,1384.758977,1380,12.742,298,,-0.3%
9/26/2025,11:00.0,5399,9060,RampUp,1386.278876,1360,12.742,302,,-1.9%
9/26/2025,11:00.0,5399,9060,RampUp,1387.8213552400002,1360,12.742,306,,-2.0%
9/26/2025,11:00.0,5399,9060,RampUp,1389.324226,1380,12.742,302,,-0.7%
9/26/2025,11:00.1,5399,9060,RampUp,1390.8081914000002,1360,12.742,298,,-2.2%
9/26/2025,11:00.1,5399,9060,RampUp,1392.346302,1380,12.738,328,,-0.9%
9/26/2025,11:00.1,5399,9060,RampUp,1393.8335334399999,1380,12.738,346,,-1.0%
9/26/2025,11:00.1,5399,9060,RampUp,1395.4233385799998,1380,12.742,342,,-1.1%
9/26/2025,11:00.1,5399,9060,RampUp,1397.056019,1360,12.742,328,,-2.7%
9/26/2025,11:00.1,5399,9060,RampUp,1399.083884,1400,12.742,328,,0.1%
9/26/2025,11:00.1,5399,9060,RampUp,1400.760174,1400,12.742,320,,-0.1%
9/26/2025,11:00.1,5399,9060,RampUp,1402.8357326600003,1400,12.738,313,,-0.2%
9/26/2025,11:00.2,5399,9060,RampUp,1404.537217,1420,12.742,309,,1.1%
9/26/2025,11:00.2,5399,9060,RampUp,1406.25238,1420,12.742,306,,1.0%
9/26/2025,11:00.2,5399,9060,RampUp,1407.950925,1420,12.742,309,,0.9%
9/26/2025,11:00.2,5399,9060,RampUp,1409.671927,1420,12.742,302,,0.7%
9/26/2025,11:00.2,5399,9060,RampUp,1411.32188,1420,12.742,306,,0.6%
9/26/2025,11:00.2,5399,9060,RampUp,1413.991523,1420,12.742,302,,0.4%
9/26/2025,11:00.2,5399,9060,RampUp,1415.7664664200001,1420,12.742,302,,0.3%
9/26/2025,11:00.2,5399,9060,RampUp,1417.458069,1440,12.738,302,,1.6%
9/26/2025,11:00.3,5399,9060,RampUp,1419.010103,1420,12.738,306,,0.1%
9/26/2025,11:00.3,5399,9060,RampUp,1420.5593611000002,1420,12.738,306,,0.0%
9/26/2025,11:00.3,5399,9060,RampUp,1422.1017587400002,1420,12.742,306,,-0.1%
9/26/2025,11:00.3,5399,9060,RampUp,1423.6456263800003,1420,12.742,302,,-0.3%
9/26/2025,11:00.3,5399,9060,RampUp,1425.1947615200002,1420,12.742,302,,-0.4%
9/26/2025,11:00.3,5399,9060,RampUp,1426.7786866600002,1420,12.742,306,,-0.5%
9/26/2025,11:00.3,5399,9060,RampUp,1428.4754343000002,1420,12.747,302,,-0.6%
9/26/2025,11:00.3,5399,9060,RampUp,1430.021793,1440,12.742,302,,0.7%
9/26/2025,11:00.3,5399,9060,RampUp,1431.549286,1420,12.742,302,,-0.8%
9/26/2025,11:00.4,5399,9060,RampUp,1433.0907039800002,1420,12.742,302,,-0.9%
9/26/2025,11:00.4,5399,9060,RampUp,1434.740575,1420,12.747,306,,-1.0%
9/26/2025,11:00.4,5399,9060,RampUp,1436.245896,1420,12.734,306,,-1.1%
