timestamp,logLevel,pid,tid,tag,message
2025-09-25T15:20:21.332000,INFO,970,6617,FTC,Phase=RampUp Target=171.49525390000008 Vel=160.0 V=12.908 A=247.0
2025-09-25T15:20:21.344000,INFO,970,6617,FTC,Phase=RampUp Target=174.31499991999993 Vel=160.0 V=12.904 A=251.0
2025-09-25T15:20:21.355000,INFO,970,6617,FTC,Phase=RampUp Target=176.05017181999997 Vel=160.0 V=12.908 A=244.0
2025-09-25T15:20:21.367000,INFO,970,6617,FTC,Phase=RampUp Target=177.58423945999994 Vel=180.0 V=12.908 A=225.0
2025-09-25T15:20:21.379000,INFO,970,6617,FTC,Phase=RampUp Target=179.22279959999995 Vel=160.0 V=12.904 A=233.0
2025-09-25T15:20:21.391000,INFO,970,6617,FTC,Phase=RampUp Target=180.9264889999999 Vel=180.0 V=12.904 A=240.0
2025-09-25T15:20:21.402000,INFO,970,6617,FTC,Phase=RampUp Target=182.68750825999984 Vel=160.0 V=12.904 A=240.0
2025-09-25T15:20:21.414000,INFO,970,6617,FTC,Phase=RampUp Target=184.12512765999986 Vel=160.0 V=12.904 A=262.0
2025-09-25T15:20:21.424000,INFO,970,6617,FTC,Phase=RampUp Target=185.7821852999999 Vel=180.0 V=12.9 A=284.0
2025-09-25T15:20:21.438000,INFO,970,6617,FTC,Phase=RampUp Target=187.25745293999984 Vel=180.0 V=12.908 A=280.0
2025-09-25T15:20:21.449000,INFO,970,6617,FTC,Phase=RampUp Target=189.17294483999999 Vel=180.0 V=12.904 A=284.0
2025-09-25T15:20:21.462000,INFO,970,6617,FTC,Phase=RampUp Target=190.74282322000005 Vel=200.0 V=12.908 A=262.0
2025-09-25T15:20:21.473000,INFO,970,6617,FTC,Phase=RampUp Target=192.5624792399999 Vel=200.0 V=12.908 A=233.0
2025-09-25T15:20:21.487000,INFO,970,6617,FTC,Phase=RampUp Target=194.0722102599999 Vel=200.0 V=12.904 A=215.0
2025-09-25T15:20:21.499000,INFO,970,6617,FTC,Phase=RampUp Target=196.14258303999998 Vel=200.0 V=12.904 A=215.0
2025-09-25T15:20:21.510000,INFO,970,6617,FTC,Phase=RampUp Target=197.83683979999986 Vel=200.0 V=12.908 A=215.0
2025-09-25T15:20:21.521000,INFO,970,6617,FTC,Phase=RampUp Target=199.29218081999988 Vel=200.0 V=12.904 A=218.0
2025-09-25T15:20:21.536000,INFO,970,6617,FTC,Phase=RampUp Target=200.80460684000002 Vel=180.0 V=12.908 A=233.0
2025-09-25T15:20:21.551000,INFO,970,6617,FTC,Phase=RampUp Target=202.88000198000003 Vel=180.0 V=12.904 A=233.0
2025-09-25T15:20:21.562000,INFO,970,6617,FTC,Phase=RampUp Target=205.03363388000002 Vel=160.0 V=12.904 A=269.0
2025-09-25T15:20:21.573000,INFO,970,6617,FTC,Phase=RampUp Target=206.55708489999995 Vel=160.0 V=12.904 A=324.0
2025-09-25T15:20:21.585000,INFO,970,6617,FTC,Phase=RampUp Target=208.1045459199999 Vel=180.0 V=12.904 A=324.0
2025-09-25T15:20:21.599000,INFO,970,6617,FTC,Phase=RampUp Target=209.7855726799999 Vel=200.0 V=12.904 A=324.0
2025-09-25T15:20:21.614000,INFO,970,6617,FTC,Phase=RampUp Target=211.7608036999999 Vel=200.0 V=12.904 A=287.0
2025-09-25T15:20:21.625000,INFO,970,6617,FTC,Phase=RampUp Target=213.8012455999999 Vel=240.0 V=12.908 A=211.0
2025-09-25T15:20:21.636000,INFO,970,6617,FTC,Phase=RampUp Target=215.37398235999996 Vel=240.0 V=12.908 A=189.0
2025-09-25T15:20:21.653000,INFO,970,6617,FTC,Phase=RampUp Target=216.88489763999996 Vel=240.0 V=12.904 A=178.0
2025-09-25T15:20:21.665000,INFO,970,6617,FTC,Phase=RampUp Target=219.31452203999999 Vel=220.0 V=12.904 A=204.0
2025-09-25T15:20:21.679000,INFO,970,6617,FTC,Phase=RampUp Target=220.9968963 Vel=220.0 V=12.904 A=244.0
